	chem_id	external_id	relationship_type	priority	database
9	100001235	Wikipedia:Androstenone	external_id	4	WIKIPEDIA
10	100001235	PubMed:18359508	external_id	4	PUBMED
11	100001235	PubMed:15013816	external_id	4	PUBMED
12	100001235	PubMed:24239507	external_id	4	PUBMED
13	100001235	PubMed:18684314	external_id	4	PUBMED
14	100001235	PubMed:14568564	external_id	4	PUBMED
15	100001235	PubMed:24184511	external_id	4	PUBMED
16	100001235	PubMed:4462588	external_id	4	PUBMED
17	100001235	PubMed:23611883	external_id	4	PUBMED
18	100001235	PubMed:21862238	external_id	4	PUBMED
19	100001235	CHEBI:37894	true_node	0	CHEBI
0	100001263	CHEBI:64613	alt_id	3	CHEBI
1	100001263	CHEBI:59796	alt_id	3	CHEBI
2	100001263	CHEBI:35284	is_a	7	CHEBI
3	100001263	CHEBI:64482	is_a	7	CHEBI
4	100001263	CHEBI:36313	is_a	7	CHEBI
5	100001263	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001263	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001263	CHEBI:57643	hook_node	1	CHEBI
0	100001264	CHEBI:591	alt_id	3	CHEBI
1	100001264	CHEBI:587	alt_id	3	CHEBI
2	100001264	CHEBI:52561	alt_id	3	CHEBI
3	100001264	CHEBI:17896	alt_id	3	CHEBI
4	100001264	CHEBI:11605	alt_id	3	CHEBI
5	100001264	CHEBI:11226	alt_id	3	CHEBI
6	100001264	CHEBI:18991	alt_id	3	CHEBI
7	100001264	CHEBI:18996	alt_id	3	CHEBI
8	100001264	CHEBI:11606	alt_id	3	CHEBI
9	100001264	CHEBI:11230	is_a	7	CHEBI
10	100001264	CHEBI:60479	is_a	7	CHEBI
11	100001264	CHEBI:58168	is_conjugate_acid_of	12	CHEBI
12	100001264	CHEBI:75771	has_role	10	CHEBI
13	100001264	KEGG:C04230	external_id	4	KEGG
14	100001264	CHEBI:17504	true_node	0	CHEBI
0	100001271	CHEBI:64613	alt_id	3	CHEBI
1	100001271	CHEBI:59796	alt_id	3	CHEBI
2	100001271	CHEBI:35284	is_a	7	CHEBI
3	100001271	CHEBI:64482	is_a	7	CHEBI
4	100001271	CHEBI:36313	is_a	7	CHEBI
5	100001271	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001271	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001271	CHEBI:57643	hook_node	1	CHEBI
0	100001272	CHEBI:64613	alt_id	3	CHEBI
1	100001272	CHEBI:59796	alt_id	3	CHEBI
2	100001272	CHEBI:35284	is_a	7	CHEBI
3	100001272	CHEBI:64482	is_a	7	CHEBI
4	100001272	CHEBI:36313	is_a	7	CHEBI
5	100001272	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001272	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001272	CHEBI:57643	hook_node	1	CHEBI
0	100001284	CHEBI:90726	is_a	7	CHEBI
1	100001284	CHEBI:15345	is_conjugate_base_of	11	CHEBI
2	100001284	CHEBI:77746	has_role	10	CHEBI
3	100001284	CHEBI:75772	has_role	10	CHEBI
4	100001284	MetaCyc:ACETOACETYL-COA	external_id	4	METACYC
5	100001284	CHEBI:57286	true_node	0	CHEBI
0	100001287	CHEBI:58958	is_a	7	CHEBI
1	100001287	CHEBI:59696	true_node	0	CHEBI
0	100001288	CHEBI:47788	is_a	7	CHEBI
1	100001288	CHEBI:47787	is_a	7	CHEBI
2	100001288	CHEBI:36885	is_a	7	CHEBI
3	100001288	CHEBI:35342	is_a	7	CHEBI
4	100001288	CHEBI:35344	is_a	7	CHEBI
5	100001288	CHEBI:139590	is_a	7	CHEBI
6	100001288	CHEBI:139592	is_a	7	CHEBI
7	100001288	CHEBI:16962	has_functional_parent	8	CHEBI
8	100001288	Beilstein:4206949	external_id	4	BEILSTEIN
9	100001288	Reaxys:4206949	external_id	4	REAXYS
10	100001288	CHEBI:23736	true_node	0	CHEBI
0	100001301	CHEBI:40877	alt_id	3	CHEBI
1	100001301	CHEBI:38530	is_a	7	CHEBI
2	100001301	CHEBI:73477	is_a	7	CHEBI
3	100001301	CHEBI:35618	is_a	7	CHEBI
4	100001301	CHEBI:50995	is_a	7	CHEBI
5	100001301	CHEBI:35610	has_role	10	CHEBI
6	100001301	CHEBI:37699	has_role	10	CHEBI
7	100001301	CHEBI:74440	has_role	10	CHEBI
8	100001301	PDBeChem:AQ4	external_id	4	PDBECHEM
9	100001301	PubMed:16480284	external_id	4	PUBMED
10	100001301	PubMed:15711537	external_id	4	PUBMED
11	100001301	PubMed:12270171	external_id	4	PUBMED
12	100001301	PubMed:17889528	external_id	4	PUBMED
13	100001301	PubMed:14684309	external_id	4	PUBMED
14	100001301	PubMed:17983745	external_id	4	PUBMED
15	100001301	KEGG:D07907	external_id	4	KEGG
16	100001301	CAS:183321-74-6	external_id	4	CAS
17	100001301	DrugBank:DB00530	external_id	4	DRUGBANK
18	100001301	Reaxys:8798958	external_id	4	REAXYS
19	100001301	Wikipedia:Erlotinib	external_id	4	WIKIPEDIA
20	100001301	LINCS:LSM-1097	external_id	4	LINCS
21	100001301	DrugCentral:1045	external_id	4	DRUGCENTRAL
22	100001301	PubMed:29687154	external_id	4	PUBMED
23	100001301	PubMed:29579331	external_id	4	PUBMED
24	100001301	PubMed:16014883	external_id	4	PUBMED
25	100001301	PubMed:30071517	external_id	4	PUBMED
26	100001301	PubMed:16014882	external_id	4	PUBMED
27	100001301	PubMed:30150014	external_id	4	PUBMED
28	100001301	PubMed:29448920	external_id	4	PUBMED
29	100001301	HMDB:HMDB0014671	external_id	4	HMDB
30	100001301	Patent:US2010094004	external_id	4	PATENT
31	100001301	PubMed:30158288	external_id	4	PUBMED
32	100001301	PubMed:30039303	external_id	4	PUBMED
33	100001301	CHEBI:114785	true_node	0	CHEBI
0	100001304	CHEBI:45862	alt_id	3	CHEBI
1	100001304	CHEBI:7887	alt_id	3	CHEBI
2	100001304	CHEBI:52557	is_a	7	CHEBI
3	100001304	CHEBI:50367	is_a	7	CHEBI
4	100001304	CHEBI:61950	has_role	10	CHEBI
5	100001304	CHEBI:25212	has_role	10	CHEBI
6	100001304	CHEBI:77746	has_role	10	CHEBI
7	100001304	CHEBI:35610	has_role	10	CHEBI
8	100001304	CHEBI:32898	has_functional_parent	8	CHEBI
9	100001304	KEGG:C07394	external_id	4	KEGG
10	100001304	CAS:33069-62-4	external_id	4	CAS
11	100001304	KEGG:D00491	external_id	4	KEGG
12	100001304	PDBeChem:TA1	external_id	4	PDBECHEM
13	100001304	Wikipedia:Paclitaxel	external_id	4	WIKIPEDIA
14	100001304	DrugBank:DB01229	external_id	4	DRUGBANK
15	100001304	KNApSAcK:C00002365	external_id	4	KNAPSACK
16	100001304	DrugCentral:2044	external_id	4	DRUGCENTRAL
17	100001304	CHEBI:45863	true_node	0	CHEBI
0	100001306	CHEBI:49602	alt_id	3	CHEBI
1	100001306	CHEBI:38636	alt_id	3	CHEBI
2	100001306	CHEBI:37143	is_a	7	CHEBI
3	100001306	CHEBI:36683	is_a	7	CHEBI
4	100001306	CHEBI:38530	is_a	7	CHEBI
5	100001306	CHEBI:24129	is_a	7	CHEBI
6	100001306	CHEBI:35610	has_role	10	CHEBI
7	100001306	CHEBI:38637	has_role	10	CHEBI
8	100001306	CHEBI:5115	has_functional_parent	8	CHEBI
9	100001306	CAS:231277-92-2	external_id	4	CAS
10	100001306	Beilstein:10502247	external_id	4	BEILSTEIN
11	100001306	PDBeChem:FMM	external_id	4	PDBECHEM
12	100001306	Wikipedia:Lapatinib	external_id	4	WIKIPEDIA
13	100001306	DrugBank:DB01259	external_id	4	DRUGBANK
14	100001306	LINCS:LSM-1051	external_id	4	LINCS
15	100001306	DrugCentral:1548	external_id	4	DRUGCENTRAL
16	100001306	CHEBI:49603	true_node	0	CHEBI
0	100001310	CHEBI:47589	alt_id	3	CHEBI
1	100001310	CHEBI:12527	alt_id	3	CHEBI
2	100001310	CHEBI:7337	alt_id	3	CHEBI
3	100001310	CHEBI:21786	alt_id	3	CHEBI
4	100001310	CHEBI:25526	is_a	7	CHEBI
5	100001310	CHEBI:47896	is_a	7	CHEBI
6	100001310	CHEBI:77746	has_role	10	CHEBI
7	100001310	CHEBI:75772	has_role	10	CHEBI
8	100001310	CHEBI:75771	has_role	10	CHEBI
9	100001310	CHEBI:176497	has_role	10	CHEBI
10	100001310	CAS:1341-23-7	external_id	4	CAS
11	100001310	KEGG:C03150	external_id	4	KEGG
12	100001310	PDBeChem:NNR	external_id	4	PDBECHEM
13	100001310	Beilstein:3912857	external_id	4	BEILSTEIN
14	100001310	PubMed:17482543	external_id	4	PUBMED
15	100001310	PubMed:22682224	external_id	4	PUBMED
16	100001310	PubMed:18429699	external_id	4	PUBMED
17	100001310	PubMed:15137942	external_id	4	PUBMED
18	100001310	CHEBI:15927	true_node	0	CHEBI
0	100001316	CHEBI:35284	is_a	7	CHEBI
1	100001316	CHEBI:27748	is_conjugate_base_of	11	CHEBI
2	100001316	CHEBI:77746	has_role	10	CHEBI
3	100001316	Beilstein:4154357	external_id	4	BEILSTEIN
4	100001316	CHEBI:58527	true_node	0	CHEBI
0	100001337	CHEBI:22462	alt_id	3	CHEBI
1	100001337	CHEBI:10298	alt_id	3	CHEBI
2	100001337	CHEBI:43891	alt_id	3	CHEBI
3	100001337	CHEBI:25681	is_a	7	CHEBI
4	100001337	CHEBI:25048	is_a	7	CHEBI
5	100001337	CHEBI:32387	is_conjugate_acid_of	12	CHEBI
6	100001337	CHEBI:528881	is_conjugate_acid_of	12	CHEBI
7	100001337	CHEBI:27027	has_role	10	CHEBI
8	100001337	CHEBI:50733	has_role	10	CHEBI
9	100001337	CHEBI:75771	has_role	10	CHEBI
10	100001337	KEGG:C06427	external_id	4	KEGG
11	100001337	CAS:463-40-1	external_id	4	CAS
12	100001337	Beilstein:1727693	external_id	4	BEILSTEIN
13	100001337	Gmelin:57558	external_id	4	GMELIN
14	100001337	PDBeChem:LNL	external_id	4	PDBECHEM
15	100001337	LIPIDMAPS:LMFA01030152	external_id	4	LIPIDMAPS
16	100001337	PubMed:11304127	external_id	4	PUBMED
17	100001337	PubMed:19269799	external_id	4	PUBMED
18	100001337	PubMed:10232625	external_id	4	PUBMED
19	100001337	DrugBank:DB00132	external_id	4	DRUGBANK
20	100001337	Reaxys:1727693	external_id	4	REAXYS
21	100001337	MetaCyc:LINOLENIC_ACID	external_id	4	METACYC
22	100001337	HMDB:HMDB0001388	external_id	4	HMDB
23	100001337	Wikipedia:Alpha-Linolenic_acid	external_id	4	WIKIPEDIA
24	100001337	PubMed:24639012	external_id	4	PUBMED
25	100001337	PubMed:24855655	external_id	4	PUBMED
26	100001337	PubMed:24320056	external_id	4	PUBMED
27	100001337	KNApSAcK:C00007247	external_id	4	KNAPSACK
28	100001337	DrugCentral:4618	external_id	4	DRUGCENTRAL
29	100001337	CHEBI:27432	true_node	0	CHEBI
30	100001337	CHEBI:10573	alt_id	3	CHEBI
31	100001337	CHEBI:24197	alt_id	3	CHEBI
32	100001337	CHEBI:36009	is_a	7	CHEBI
33	100001337	CHEBI:32391	is_conjugate_acid_of	12	CHEBI
34	100001337	CHEBI:77746	has_role	10	CHEBI
35	100001337	CHEBI:76924	has_role	10	CHEBI
36	100001337	KEGG:C06426	external_id	4	KEGG
37	100001337	CAS:506-26-3	external_id	4	CAS
38	100001337	Beilstein:1712253	external_id	4	BEILSTEIN
39	100001337	LIPIDMAPS:LMFA01030141	external_id	4	LIPIDMAPS
40	100001337	Reaxys:1712253	external_id	4	REAXYS
41	100001337	PubMed:9732298	external_id	4	PUBMED
42	100001337	PubMed:11385052	external_id	4	PUBMED
43	100001337	MetaCyc:CPD-8117	external_id	4	METACYC
44	100001337	Wikipedia:Gamma-Linolenic_acid	external_id	4	WIKIPEDIA
45	100001337	HMDB:HMDB0003073	external_id	4	HMDB
46	100001337	PubMed:24435467	external_id	4	PUBMED
47	100001337	KEGG:D07213	external_id	4	KEGG
48	100001337	KNApSAcK:C00001226	external_id	4	KNAPSACK
49	100001337	DrugCentral:1276	external_id	4	DRUGCENTRAL
50	100001337	CHEBI:28661	true_node	0	CHEBI
0	100001383	CHEBI:591	alt_id	3	CHEBI
1	100001383	CHEBI:587	alt_id	3	CHEBI
2	100001383	CHEBI:52561	alt_id	3	CHEBI
3	100001383	CHEBI:17896	alt_id	3	CHEBI
4	100001383	CHEBI:11605	alt_id	3	CHEBI
5	100001383	CHEBI:11226	alt_id	3	CHEBI
6	100001383	CHEBI:18991	alt_id	3	CHEBI
7	100001383	CHEBI:18996	alt_id	3	CHEBI
8	100001383	CHEBI:11606	alt_id	3	CHEBI
9	100001383	CHEBI:11230	is_a	7	CHEBI
10	100001383	CHEBI:60479	is_a	7	CHEBI
11	100001383	CHEBI:58168	is_conjugate_acid_of	12	CHEBI
12	100001383	CHEBI:75771	has_role	10	CHEBI
13	100001383	KEGG:C04230	external_id	4	KEGG
14	100001383	CHEBI:17504	true_node	0	CHEBI
0	100001384	CHEBI:591	alt_id	3	CHEBI
1	100001384	CHEBI:587	alt_id	3	CHEBI
2	100001384	CHEBI:52561	alt_id	3	CHEBI
3	100001384	CHEBI:17896	alt_id	3	CHEBI
4	100001384	CHEBI:11605	alt_id	3	CHEBI
5	100001384	CHEBI:11226	alt_id	3	CHEBI
6	100001384	CHEBI:18991	alt_id	3	CHEBI
7	100001384	CHEBI:18996	alt_id	3	CHEBI
8	100001384	CHEBI:11606	alt_id	3	CHEBI
9	100001384	CHEBI:11230	is_a	7	CHEBI
10	100001384	CHEBI:60479	is_a	7	CHEBI
11	100001384	CHEBI:58168	is_conjugate_acid_of	12	CHEBI
12	100001384	CHEBI:75771	has_role	10	CHEBI
13	100001384	KEGG:C04230	external_id	4	KEGG
14	100001384	CHEBI:17504	true_node	0	CHEBI
0	100001386	CHEBI:58941	is_a	7	CHEBI
1	100001386	CHEBI:28965	is_a	7	CHEBI
2	100001386	CHEBI:17627	is_conjugate_base_of	11	CHEBI
3	100001386	CHEBI:75772	has_role	10	CHEBI
4	100001386	CHEBI:23357	has_role	10	CHEBI
5	100001386	MetaCyc:PROTOHEME	external_id	4	METACYC
6	100001386	CHEBI:60344	true_node	0	CHEBI
0	100001395	CHEBI:64613	alt_id	3	CHEBI
1	100001395	CHEBI:59796	alt_id	3	CHEBI
2	100001395	CHEBI:35284	is_a	7	CHEBI
3	100001395	CHEBI:64482	is_a	7	CHEBI
4	100001395	CHEBI:36313	is_a	7	CHEBI
5	100001395	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001395	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001395	CHEBI:57643	hook_node	1	CHEBI
0	100001402	CHEBI:38339	is_a	7	CHEBI
1	100001402	CHEBI:17568	has_functional_parent	8	CHEBI
2	100001402	CHEBI:75771	has_role	10	CHEBI
3	100001402	CAS:85438-96-6	external_id	4	CAS
4	100001402	KEGG:C16365	external_id	4	KEGG
5	100001402	CHEBI:32643	true_node	0	CHEBI
0	100001407	CHEBI:58945	is_a	7	CHEBI
1	100001407	CHEBI:16732	is_conjugate_base_of	11	CHEBI
2	100001407	CHEBI:77746	has_role	10	CHEBI
3	100001407	CHEBI:75772	has_role	10	CHEBI
4	100001407	CHEBI:57876	true_node	0	CHEBI
0	100001416	CHEBI:58945	is_a	7	CHEBI
1	100001416	CHEBI:15842	is_conjugate_base_of	11	CHEBI
2	100001416	CHEBI:77746	has_role	10	CHEBI
3	100001416	CHEBI:75772	has_role	10	CHEBI
4	100001416	Beilstein:10604117	external_id	4	BEILSTEIN
5	100001416	Gmelin:492529	external_id	4	GMELIN
6	100001416	CHEBI:57538	true_node	0	CHEBI
0	100001443	CHEBI:76301	is_a	7	CHEBI
1	100001443	CHEBI:16595	is_conjugate_base_of	11	CHEBI
2	100001443	CHEBI:77746	has_role	10	CHEBI
3	100001443	CHEBI:75772	has_role	10	CHEBI
4	100001443	Beilstein:4303027	external_id	4	BEILSTEIN
5	100001443	CHEBI:203600	true_node	0	CHEBI
0	100001445	CHEBI:62643	is_a	7	CHEBI
1	100001445	CHEBI:16337	is_conjugate_base_of	11	CHEBI
2	100001445	CHEBI:77746	has_role	10	CHEBI
3	100001445	CHEBI:57739	hook_node	1	CHEBI
0	100001456	CHEBI:25305	is_a	7	CHEBI
1	100001456	CHEBI:77746	has_role	10	CHEBI
2	100001456	KEGG:C02242	external_id	4	KEGG
3	100001456	PubMed:16059882	external_id	4	PUBMED
4	100001456	CHEBI:2274	true_node	0	CHEBI
0	100001461	CHEBI:6266	alt_id	3	CHEBI
1	100001461	CHEBI:18992	alt_id	3	CHEBI
2	100001461	CHEBI:588	alt_id	3	CHEBI
3	100001461	CHEBI:55493	is_a	7	CHEBI
4	100001461	CHEBI:64381	is_tautomer_of	5	CHEBI
5	100001461	CHEBI:76971	has_role	10	CHEBI
6	100001461	KEGG:C04438	external_id	4	KEGG
7	100001461	LIPIDMAPS:LMGP02050000	external_id	4	LIPIDMAPS
8	100001461	CHEBI:29017	true_node	0	CHEBI
9	100001461	CHEBI:72823	is_a	7	CHEBI
10	100001461	CHEBI:16038	is_tautomer_of	5	CHEBI
11	100001461	CHEBI:57613	hook_node	1	CHEBI
0	100001491	CHEBI:21729	alt_id	3	CHEBI
1	100001491	CHEBI:7286	alt_id	3	CHEBI
2	100001491	CHEBI:21663	is_a	7	CHEBI
3	100001491	CHEBI:77746	has_role	10	CHEBI
4	100001491	CHEBI:75771	has_role	10	CHEBI
5	100001491	CHEBI:146193	is_conjugate_base_of	11	CHEBI
6	100001491	KEGG:C03410	external_id	4	KEGG
7	100001491	CHEBI:29025	true_node	0	CHEBI
0	100001495	CHEBI:7913	alt_id	3	CHEBI
1	100001495	CHEBI:25843	alt_id	3	CHEBI
2	100001495	CHEBI:14734	alt_id	3	CHEBI
3	100001495	CHEBI:29256	is_a	7	CHEBI
4	100001495	CHEBI:25845	is_a	7	CHEBI
5	100001495	CHEBI:25212	has_role	10	CHEBI
6	100001495	CHEBI:77746	has_role	10	CHEBI
7	100001495	CHEBI:75771	has_role	10	CHEBI
8	100001495	KEGG:C00831	external_id	4	KEGG
9	100001495	CAS:496-65-1	external_id	4	CAS
10	100001495	Reaxys:1714196	external_id	4	REAXYS
11	100001495	MetaCyc:CPD-511	external_id	4	METACYC
12	100001495	Wikipedia:Pantetheine	external_id	4	WIKIPEDIA
13	100001495	PubMed:18805469	external_id	4	PUBMED
14	100001495	PubMed:21912874	external_id	4	PUBMED
15	100001495	PubMed:21440446	external_id	4	PUBMED
16	100001495	PDBeChem:PNY	external_id	4	PDBECHEM
17	100001495	PubMed:21930947	external_id	4	PUBMED
18	100001495	FooDB:FDB023172	external_id	4	FOODB
19	100001495	HMDB:HMDB0003426	external_id	4	HMDB
20	100001495	Chemspider:388453	external_id	4	CHEMSPIDER
21	100001495	CHEBI:16753	true_node	0	CHEBI
0	100001506	CHEBI:38797	is_a	7	CHEBI
1	100001506	CHEBI:22881	is_a	7	CHEBI
2	100001506	CHEBI:77746	has_role	10	CHEBI
3	100001506	CHEBI:20680	true_node	0	CHEBI
0	100001507	CHEBI:20401	alt_id	3	CHEBI
1	100001507	CHEBI:12006	alt_id	3	CHEBI
2	100001507	CHEBI:58951	is_a	7	CHEBI
3	100001507	CHEBI:59835	is_a	7	CHEBI
4	100001507	CHEBI:136596	is_a	7	CHEBI
5	100001507	CHEBI:17968	has_functional_parent	8	CHEBI
6	100001507	CHEBI:60807	has_role	10	CHEBI
7	100001507	CHEBI:38877	has_role	10	CHEBI
8	100001507	CHEBI:30830	is_conjugate_base_of	11	CHEBI
9	100001507	KEGG:C00989	external_id	4	KEGG
10	100001507	UM-BBD:c0022	external_id	4	UM-BBD
11	100001507	Beilstein:3903887	external_id	4	BEILSTEIN
12	100001507	Gmelin:1524032	external_id	4	GMELIN
13	100001507	DrugBank:DB01440	external_id	4	DRUGBANK
14	100001507	CHEBI:16724	true_node	0	CHEBI
0	100001510	CHEBI:25967	alt_id	3	CHEBI
1	100001510	CHEBI:8072	alt_id	3	CHEBI
2	100001510	CHEBI:37919	is_a	7	CHEBI
3	100001510	CHEBI:15882	has_functional_parent	8	CHEBI
4	100001510	CHEBI:76967	has_role	10	CHEBI
5	100001510	CHEBI:85289	is_conjugate_acid_of	12	CHEBI
6	100001510	CAS:937-34-8	external_id	4	CAS
7	100001510	KEGG:C02180	external_id	4	KEGG
8	100001510	Beilstein:2047161	external_id	4	BEILSTEIN
9	100001510	Reaxys:2047161	external_id	4	REAXYS
10	100001510	PubMed:22770225	external_id	4	PUBMED
11	100001510	HMDB:HMDB0060015	external_id	4	HMDB
12	100001510	PubMed:22827565	external_id	4	PUBMED
13	100001510	PubMed:25041144	external_id	4	PUBMED
14	100001510	PubMed:12119069	external_id	4	PUBMED
15	100001510	CHEBI:27905	true_node	0	CHEBI
0	100001511	CHEBI:64613	alt_id	3	CHEBI
1	100001511	CHEBI:59796	alt_id	3	CHEBI
2	100001511	CHEBI:35284	is_a	7	CHEBI
3	100001511	CHEBI:64482	is_a	7	CHEBI
4	100001511	CHEBI:36313	is_a	7	CHEBI
5	100001511	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001511	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001511	CHEBI:57643	hook_node	1	CHEBI
0	100001514	CHEBI:50075	is_a	7	CHEBI
1	100001514	CHEBI:25248	is_a	7	CHEBI
2	100001514	CHEBI:35716	is_a	7	CHEBI
3	100001514	CHEBI:38215	has_role	10	CHEBI
4	100001514	CHEBI:35620	has_role	10	CHEBI
5	100001514	CHEBI:66993	has_role	10	CHEBI
6	100001514	CHEBI:77746	has_role	10	CHEBI
7	100001514	KEGG:C07266	external_id	4	KEGG
8	100001514	CAS:21829-25-4	external_id	4	CAS
9	100001514	KEGG:D00437	external_id	4	KEGG
10	100001514	Beilstein:497773	external_id	4	BEILSTEIN
11	100001514	DrugBank:DB01115	external_id	4	DRUGBANK
12	100001514	Wikipedia:Nifedipine	external_id	4	WIKIPEDIA
13	100001514	LINCS:LSM-4176	external_id	4	LINCS
14	100001514	DrugCentral:1922	external_id	4	DRUGCENTRAL
15	100001514	CHEBI:7565	true_node	0	CHEBI
0	100001546	CHEBI:65317	is_a	7	CHEBI
1	100001546	CHEBI:142198	is_a	7	CHEBI
2	100001546	CHEBI:16192	is_conjugate_base_of	11	CHEBI
3	100001546	CHEBI:77746	has_role	10	CHEBI
4	100001546	CHEBI:75772	has_role	10	CHEBI
5	100001546	Gmelin:358375	external_id	4	GMELIN
6	100001546	Beilstein:7349077	external_id	4	BEILSTEIN
7	100001546	Beilstein:3575246	external_id	4	BEILSTEIN
8	100001546	CHEBI:57673	true_node	0	CHEBI
0	100001551	CHEBI:64613	alt_id	3	CHEBI
1	100001551	CHEBI:59796	alt_id	3	CHEBI
2	100001551	CHEBI:35284	is_a	7	CHEBI
3	100001551	CHEBI:64482	is_a	7	CHEBI
4	100001551	CHEBI:36313	is_a	7	CHEBI
5	100001551	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001551	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001551	CHEBI:57643	hook_node	1	CHEBI
0	100001552	CHEBI:64613	alt_id	3	CHEBI
1	100001552	CHEBI:59796	alt_id	3	CHEBI
2	100001552	CHEBI:35284	is_a	7	CHEBI
3	100001552	CHEBI:64482	is_a	7	CHEBI
4	100001552	CHEBI:36313	is_a	7	CHEBI
5	100001552	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001552	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001552	CHEBI:57643	hook_node	1	CHEBI
0	100001553	CHEBI:64613	alt_id	3	CHEBI
1	100001553	CHEBI:59796	alt_id	3	CHEBI
2	100001553	CHEBI:35284	is_a	7	CHEBI
3	100001553	CHEBI:64482	is_a	7	CHEBI
4	100001553	CHEBI:36313	is_a	7	CHEBI
5	100001553	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001553	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001553	CHEBI:57643	hook_node	1	CHEBI
0	100001554	CHEBI:64613	alt_id	3	CHEBI
1	100001554	CHEBI:59796	alt_id	3	CHEBI
2	100001554	CHEBI:35284	is_a	7	CHEBI
3	100001554	CHEBI:64482	is_a	7	CHEBI
4	100001554	CHEBI:36313	is_a	7	CHEBI
5	100001554	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001554	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001554	CHEBI:57643	hook_node	1	CHEBI
0	100001555	CHEBI:64613	alt_id	3	CHEBI
1	100001555	CHEBI:59796	alt_id	3	CHEBI
2	100001555	CHEBI:35284	is_a	7	CHEBI
3	100001555	CHEBI:64482	is_a	7	CHEBI
4	100001555	CHEBI:36313	is_a	7	CHEBI
5	100001555	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001555	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001555	CHEBI:57643	hook_node	1	CHEBI
0	100001556	CHEBI:64613	alt_id	3	CHEBI
1	100001556	CHEBI:59796	alt_id	3	CHEBI
2	100001556	CHEBI:35284	is_a	7	CHEBI
3	100001556	CHEBI:64482	is_a	7	CHEBI
4	100001556	CHEBI:36313	is_a	7	CHEBI
5	100001556	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001556	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001556	CHEBI:57643	hook_node	1	CHEBI
0	100001557	CHEBI:64613	alt_id	3	CHEBI
1	100001557	CHEBI:59796	alt_id	3	CHEBI
2	100001557	CHEBI:35284	is_a	7	CHEBI
3	100001557	CHEBI:64482	is_a	7	CHEBI
4	100001557	CHEBI:36313	is_a	7	CHEBI
5	100001557	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001557	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001557	CHEBI:57643	hook_node	1	CHEBI
0	100001558	CHEBI:64613	alt_id	3	CHEBI
1	100001558	CHEBI:59796	alt_id	3	CHEBI
2	100001558	CHEBI:35284	is_a	7	CHEBI
3	100001558	CHEBI:64482	is_a	7	CHEBI
4	100001558	CHEBI:36313	is_a	7	CHEBI
5	100001558	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001558	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001558	CHEBI:57643	hook_node	1	CHEBI
0	100001560	CHEBI:64613	alt_id	3	CHEBI
1	100001560	CHEBI:59796	alt_id	3	CHEBI
2	100001560	CHEBI:35284	is_a	7	CHEBI
3	100001560	CHEBI:64482	is_a	7	CHEBI
4	100001560	CHEBI:36313	is_a	7	CHEBI
5	100001560	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001560	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001560	CHEBI:57643	hook_node	1	CHEBI
0	100001561	CHEBI:64613	alt_id	3	CHEBI
1	100001561	CHEBI:59796	alt_id	3	CHEBI
2	100001561	CHEBI:35284	is_a	7	CHEBI
3	100001561	CHEBI:64482	is_a	7	CHEBI
4	100001561	CHEBI:36313	is_a	7	CHEBI
5	100001561	CHEBI:16110	is_conjugate_base_of	11	CHEBI
6	100001561	LIPIDMAPS:LMGP01010000	external_id	4	LIPIDMAPS
7	100001561	CHEBI:57643	hook_node	1	CHEBI
0	100001562	CHEBI:64613	alt_id	3	CHEBI
1	100001562	CHEBI:59796	alt_id	3	CHEBI
2	100001562	CHEBI:35284	is_a	7	CHEBI
3	100001562	CHEBI:64482	is_a	7	CHEBI
